0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.654450238501298677e-12,2.208028114019226510e-18,0.000000000000000000e+00,7.610396492808467080e-12,0.000000000000000000e+00,2.120399936086519191e-16,3.350958843141459272e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.556754675633373297e-17,1.901068429737581310e-16,4.106407873926802376e-13,5.882784570686073590e-14,0.000000000000000000e+00,0.000000000000000000e+00,8.197524233560835738e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.566980133639113423e-17,0.000000000000000000e+00,1.422776114392228915e-13,2.478032753540343517e-17,2.792232801532390341e-17,9.500945469134950042e-15,0.000000000000000000e+00,0.000000000000000000e+00,9.205213333976746582e-13,0.000000000000000000e+00,8.437619496515523453e-17,8.054652286550352699e-16,0.000000000000000000e+00,0.000000000000000000e+00,4.520915318814896126e-13,6.671159469254149737e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.129114872124150437e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.726047038787978827e-10,2.163372064638717789e-15,2.962100650066781053e-15,9.999999996561411697e-01,7.802758594206554344e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.558542924975398017e-14,0.000000000000000000e+00,0.000000000000000000e+00,7.810502179835606564e-14,0.000000000000000000e+00,0.000000000000000000e+00,3.368877232562124702e-18,0.000000000000000000e+00,1.261250806116001707e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.583154486725106613e-11,4.135506129392652372e-12,5.538370901933303564e-11,1.021356535055918158e-11,0.000000000000000000e+00,0.000000000000000000e+00,8.536909495905758657e-17,0.000000000000000000e+00,2.435247192532863045e-12,5.886823702690265164e-16,0.000000000000000000e+00,1.355528176358694066e-18,1.790692792280617356e-12,7.779566479778813025e-15,7.473260533880186087e-15,0.000000000000000000e+00,5.618896321876682610e-11,1.681261906493292617e-12,1.057326577375247302e-13,2.661094661530068584e-14,3.893809627711410509e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010733507311046511e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.488373431747573047e-15,8.613901169572818994e-16,0.000000000000000000e+00,1.342487105556237055e-17,2.914092875441065973e-17
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.371361382469802673e-11,4.118555939910458350e-17,0.000000000000000000e+00,4.935470016590524551e-11,9.761812653151389382e-19,9.282505396765385784e-16,2.905074924151082316e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.870037429852911541e-16,2.008516079118121411e-15,2.238817754546356969e-12,6.495244206421244263e-13,0.000000000000000000e+00,2.598593090106957945e-18,1.846839115466884281e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.059536072134242439e-16,0.000000000000000000e+00,1.340664482552110952e-12,1.183769586526340471e-16,2.755929664981334030e-16,3.530247092460959999e-14,0.000000000000000000e+00,0.000000000000000000e+00,5.724282742633744491e-12,0.000000000000000000e+00,2.830675557743953449e-16,3.769124261351702926e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.194577162366578456e-12,6.691130579585485332e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.088594127868341325e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.151896730327836840e-10,4.786928928066931121e-15,5.943020146865891176e-15,9.999999988730290390e-01,5.136723495550261998e-17,0.000000000000000000e+00,0.000000000000000000e+00,9.690125193306358492e-14,0.000000000000000000e+00,0.000000000000000000e+00,5.524543445565385758e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.241465631114724273e-17,0.000000000000000000e+00,8.080840287107320154e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.738642510186126247e-11,1.359349431304299614e-11,1.112916969442564293e-10,3.243632508631144180e-11,0.000000000000000000e+00,0.000000000000000000e+00,8.003684021767111131e-16,0.000000000000000000e+00,9.121267038681493284e-12,1.309554338085916732e-15,2.132367845653713731e-18,2.735611815804885018e-18,3.986023838563124802e-12,1.723195244644815362e-14,1.522940465567980490e-14,0.000000000000000000e+00,1.905701881504421034e-10,6.195374694093956248e-12,3.755099736772973747e-13,8.879144035792590696e-14,1.400631903199091784e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.941692333460874561e-14,0.000000000000000000e+00,0.000000000000000000e+00,9.675252346640606605e-15,1.767999097940461176e-15,1.002869209567739403e-18,4.947318560243403507e-17,1.074479498690322278e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.495013857565702409e-11,2.225758525333832792e-16,0.000000000000000000e+00,1.559167825002939110e-10,3.500147151064763832e-18,2.338098546492137635e-15,1.028059387590737835e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.068185800555875561e-16,8.035508213187650264e-15,6.135554461084621063e-12,2.624339992848296695e-12,0.000000000000000000e+00,1.050040804338158503e-17,1.120387916015777365e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.033348242240824205e-15,0.000000000000000000e+00,4.983343092485246112e-12,2.999405204430553001e-16,1.036059672460700702e-15,8.403809497154662955e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.744169708642840955e-11,0.000000000000000000e+00,6.341249202704621833e-16,9.364431320288329800e-15,0.000000000000000000e+00,0.000000000000000000e+00,5.585651000284707959e-12,2.515790926402555668e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.425932306543541825e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.445095060076046457e-09,9.063768823430231853e-15,1.059414363535506467e-14,9.999999974011871684e-01,1.630075460899361615e-16,0.000000000000000000e+00,0.000000000000000000e+00,2.952069008991812110e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.853854334770251777e-12,0.000000000000000000e+00,0.000000000000000000e+00,2.961539975693202131e-17,0.000000000000000000e+00,2.520398050009693098e-14,0.000000000000000000e+00,1.531665716533807794e-18,2.220968030451981707e-18,1.088240924512114909e-10,3.000160251095136477e-11,1.984983495422164615e-10,6.963494184736346924e-11,0.000000000000000000e+00,0.000000000000000000e+00,2.873462296318696114e-15,0.000000000000000000e+00,2.219646589702278986e-11,2.484630311398826941e-15,4.039104663979614709e-18,4.891439466010148342e-18,7.564553018689080288e-12,3.260303253581483525e-14,2.738199960836072859e-14,1.148948262019555879e-18,4.283050922792573922e-10,1.477900060492678898e-11,8.716456803959563716e-13,1.965121190603888963e-13,3.276381049677502550e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.273145287104107813e-13,0.000000000000000000e+00,0.000000000000000000e+00,2.407566851464283974e-14,3.186560126159304693e-15,3.225632514438551890e-18,1.180200967801810394e-16,2.563642744703851243e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.794586015499401025e-10,7.415217601553842459e-16,0.000000000000000000e+00,3.732031855318404128e-10,8.965161791145373641e-18,4.828133149712574633e-15,2.617120792590198425e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073913922625058134e-15,2.200453657057121717e-14,1.306609329987697304e-11,7.198014695495554278e-12,0.000000000000000000e+00,2.880302935880818394e-17,4.052897565649965861e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.097339691410749313e-15,0.000000000000000000e+00,1.299878573557884329e-11,6.108555294130671205e-16,2.713037523364487478e-15,1.690922888893745139e-13,0.000000000000000000e+00,0.000000000000000000e+00,4.048697943124003495e-11,1.265911211991559383e-18,1.221828499048010598e-15,1.881112101680495644e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.139748581312324317e-11,6.566386710115080748e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.982296110435464106e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.888611469231563013e-09,1.600029097891225797e-14,1.799346377865285792e-14,9.999999948265967387e-01,3.910586165128327167e-16,0.000000000000000000e+00,0.000000000000000000e+00,6.851609789749033810e-13,0.000000000000000000e+00,0.000000000000000000e+00,4.647441250284974375e-12,0.000000000000000000e+00,0.000000000000000000e+00,5.965868882022022573e-17,0.000000000000000000e+00,5.971347824341658545e-14,0.000000000000000000e+00,2.922085308291039943e-18,4.142375897037318224e-18,1.922562526692116287e-10,5.723596131861308803e-11,3.372209307859465963e-10,1.298757308310170750e-10,3.459984109567737836e-18,0.000000000000000000e+00,7.228574426473781328e-15,0.000000000000000000e+00,4.556301464037455400e-11,4.390658939124301711e-15,7.130390179180328817e-18,8.323207161528518070e-18,1.336916672971008697e-11,5.751118328742299263e-14,4.675574163346018301e-14,1.961855307621774190e-18,8.264833447708463979e-10,2.977135324406364970e-11,1.720644208573343174e-12,3.742996590614215911e-13,6.501725206362142965e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.585926972051294663e-13,0.000000000000000000e+00,0.000000000000000000e+00,5.018989659109359467e-14,5.447308726972704458e-15,7.873988921469224127e-18,2.377462057120609680e-16,5.164759495420875462e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.719939965960513367e-10,1.922935968626522541e-15,0.000000000000000000e+00,7.734460402413839079e-10,1.935913393388633102e-17,9.035002961017213009e-15,5.631917259727771907e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.019556634119522996e-15,4.952626621386155610e-14,2.463586869965523832e-11,1.617893305487322043e-11,0.000000000000000000e+00,6.474766423474390190e-17,1.116191498043195406e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095312086536767448e-14,0.000000000000000000e+00,2.834091865580752320e-11,1.123874218318839087e-15,5.923281062975107737e-15,3.122516454292776147e-13,0.000000000000000000e+00,0.000000000000000000e+00,8.178801143576225408e-11,2.277742061783498399e-18,2.184781855411398886e-15,3.426462606094902562e-14,0.000000000000000000e+00,1.468901835052924225e-18,2.098994781954672921e-11,1.427701885138956269e-11,1.058219072765708998e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.962408907437769958e-13,0.000000000000000000e+00,0.000000000000000000e+00,5.313929029884641901e-09,2.721218242852302353e-14,2.985170106384423289e-14,9.999999904795450201e-01,8.132674502163398428e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.383932710368424922e-12,0.000000000000000000e+00,0.000000000000000000e+00,9.986519044423808680e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.101183999361401515e-16,0.000000000000000000e+00,1.227826121325601029e-13,0.000000000000000000e+00,5.191202165333823765e-18,7.231028800431594663e-18,3.271169878672789709e-10,1.016803335280086780e-10,5.595311451825925343e-10,2.267086736894368826e-10,1.162443209726202996e-17,0.000000000000000000e+00,1.524908345218531259e-14,0.000000000000000000e+00,8.551799254517597179e-11,7.471622474019852217e-15,1.212616050974901835e-17,1.382453794550223214e-17,2.275197473916539765e-11,9.775626405100304639e-14,7.783357864562681935e-14,3.265855192864266778e-18,1.479027062211526039e-09,5.495197324788605110e-11,3.128778350663263323e-12,6.629776652340953984e-13,1.186579984641250042e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180992301728009092e-12,0.000000000000000000e+00,0.000000000000000000e+00,9.525259790086446580e-14,9.073308796192359443e-15,1.660045496731288202e-17,4.388343670187730318e-16,9.533593862767568665e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.079691644540580961e-10,4.293682086874699154e-15,1.020763763679148704e-18,1.471828592387521179e-09,3.782049914354108606e-17,1.598479889168658218e-14,1.097930104542263988e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.560658678300978993e-15,9.932746510878318685e-14,4.349871433431126057e-11,3.236794929790845688e-11,0.000000000000000000e+00,1.295564134545782064e-16,2.606334199129585318e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.144323137960793939e-14,0.000000000000000000e+00,5.568460915002519192e-11,1.958891989519881309e-15,1.164226570681353574e-14,5.487629417066354422e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.524225666505089186e-10,3.914285564499330083e-18,3.748175301797432348e-15,5.928974555180909381e-14,0.000000000000000000e+00,2.875519404835600942e-18,3.660492706246501803e-11,2.794525809446149319e-11,1.845075272752259645e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.858715279821231530e-13,0.000000000000000000e+00,0.000000000000000000e+00,9.316681458291757903e-09,4.530683936869467909e-14,4.891711641025541565e-14,9.999999832789903120e-01,1.559542641369835873e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.578876260177829650e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.955112556659391999e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.932215397566701403e-16,0.000000000000000000e+00,2.322619613797245515e-13,0.000000000000000000e+00,8.868611802843498626e-18,1.219367495701761160e-17,5.447694143354819229e-10,1.737053767966337955e-10,9.169508030346720014e-10,3.822836552414741772e-10,3.534903121910539605e-17,0.000000000000000000e+00,2.911527643714308492e-14,0.000000000000000000e+00,1.522124873525131814e-10,1.244403219923930772e-14,2.018813658761431525e-17,2.267056746296162756e-17,3.789505490044757395e-11,1.626961198602901540e-13,1.278209021146511823e-13,5.363279976780316379e-18,2.538547397348925516e-09,9.642241764540671097e-11,5.430297517030520896e-12,1.129145722344653547e-12,2.064633986138243757e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.143568158564634625e-18,2.282001829367193762e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.709068584103302771e-13,1.490519488281111869e-14,3.203844189432716832e-17,7.700107465661068461e-16,1.672878903474281162e-15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.276267005587044678e-09,8.701997175456873048e-15,1.736784554676393588e-18,2.653120784094558297e-09,6.935300285922013628e-17,2.733349129152384548e-14,2.010539291145321764e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.051645506805485335e-15,1.852520054660607944e-13,7.399204598053787448e-11,6.020298308299262638e-11,0.000000000000000000e+00,2.410277457451684690e-16,5.463168998303013314e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.951962349909748000e-14,0.000000000000000000e+00,1.025112193782769216e-10,3.310575366880144943e-15,2.143100791848983773e-14,9.355244315757940200e-13,0.000000000000000000e+00,0.000000000000000000e+00,2.702151848160182597e-10,6.553665976534631019e-18,6.276212905074550263e-15,9.965091047375584119e-14,0.000000000000000000e+00,5.274052094518953875e-18,6.188279141776708942e-11,5.124510733750289595e-11,3.118833321823370171e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.104931878953925924e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.585836903714024800e-08,7.448831754377048050e-14,7.961176704917967621e-14,9.999999714815109852e-01,2.854763952614880576e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.571452323669246535e-12,0.000000000000000000e+00,0.000000000000000000e+00,3.603287661813611294e-11,0.000000000000000000e+00,0.000000000000000000e+00,3.286988085170310476e-16,0.000000000000000000e+00,4.168212325454438909e-13,0.000000000000000000e+00,1.481095633734816542e-17,2.017546889919226298e-17,8.957824922486539028e-10,2.900830428236246469e-10,1.492379759038716387e-09,6.324808914006309197e-10,1.013870702624233974e-16,0.000000000000000000e+00,5.231707963087879912e-14,0.000000000000000000e+00,2.620080284681709215e-10,2.046317471916480289e-14,3.318935531787562055e-17,3.691318326228043291e-17,6.231674488602556154e-11,2.674176068003749674e-13,2.083141921348504837e-13,8.740707965220750460e-18,4.251875853454244121e-09,1.640287481758737741e-10,9.165401028728278604e-12,1.880654772557379675e-12,3.490789195688305966e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.914867009771640491e-18,4.161955276421111911e-12,0.000000000000000000e+00,0.000000000000000000e+00,2.959055383700481947e-13,2.429584411813363244e-14,5.840635310812919870e-17,1.309904675713378939e-15,2.845867617385168545e-15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.219832167993612755e-09,1.651193852876231838e-14,2.897970055470313702e-18,4.614490365755034466e-09,1.219779151578611180e-16,4.575302954174139582e-14,3.532864707108376080e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.006741311271393579e-14,3.294702617046047605e-13,1.231522907615656475e-10,1.067944466586652534e-10,0.000000000000000000e+00,4.277222119461686864e-16,1.063544584092243349e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.992395923471768059e-14,2.142921734523023732e-18,1.808449705594597870e-10,5.493612372855373662e-15,3.779869997158570455e-14,1.564286324980169769e-12,0.000000000000000000e+00,0.000000000000000000e+00,4.639008642380164164e-10,1.080809079587169753e-17,1.035665257881410491e-14,1.647187847959490370e-13,0.000000000000000000e+00,9.273900336748477542e-18,1.027085374857119145e-10,9.008183781691282736e-11,5.176040215556789855e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.253328971910725866e-12,0.000000000000000000e+00,0.000000000000000000e+00,2.648942569497760900e-08,1.215305336398623083e-13,1.290534406354498270e-13,9.999999522769300597e-01,5.103815849505001744e-15,0.000000000000000000e+00,0.000000000000000000e+00,7.847649804651122962e-12,0.000000000000000000e+00,0.000000000000000000e+00,6.375526624990217365e-11,0.000000000000000000e+00,0.000000000000000000e+00,5.483711528982144843e-16,0.000000000000000000e+00,7.226119779471287220e-13,0.000000000000000000e+00,2.440151741045540087e-17,3.302615312046980594e-17,1.461637349468402157e-09,4.778883842418295492e-10,2.419253978694131872e-09,1.035231931720113054e-09,2.805883878016537386e-16,0.000000000000000000e+00,9.047538006979176924e-14,0.000000000000000000e+00,4.412713648656584736e-10,3.339055634213600286e-14,5.414775438092743906e-17,5.985525449719365876e-17,1.016861250553980359e-10,4.362288994733753633e-13,3.379816321981603435e-13,1.418144015108232589e-17,7.017361505311900274e-09,2.736503014208064416e-10,1.520579952107573180e-11,3.091610860474442771e-12,5.798184192063272744e-13,0.000000000000000000e+00,0.000000000000000000e+00,3.159799349071845770e-18,7.303400856385891123e-12,0.000000000000000000e+00,0.000000000000000000e+00,5.004601092970235180e-13,3.942308285749938776e-14,1.024815126606228922e-16,2.185326640017415847e-15,4.747838939575799168e-15
